AthleteID,Sex,BestMedal,NSeasons
123327,M,None,1
123328,F,None,2
123329,F,None,1
12333,M,None,1
123330,M,Gold,1
123331,F,None,1
123332,M,Silver,3
123333,M,None,1
123334,M,None,1
123335,M,None,1
123336,M,None,2
123337,F,None,2
123338,F,None,1
123339,M,None,1
12334,M,None,1
123340,M,None,1
123341,M,None,1
123342,M,None,1
123343,M,None,1
123344,M,Silver,1
123345,F,None,1
123346,F,None,1
123347,M,None,3
123348,M,None,1
123349,M,Bronze,1
12335,M,None,1
123350,M,None,1
123351,F,None,1
123352,F,None,1
123353,F,Silver,1
123354,M,None,1
123355,M,Silver,4
123356,F,None,1
123357,F,Silver,1
123358,F,None,1
12336,M,None,2
123360,M,None,2
123361,F,Gold,2
123362,M,None,1
123363,M,None,1
123364,M,None,1
123365,M,None,3
123366,M,None,1
123367,M,Silver,3
123368,F,None,1
123369,M,None,2
12337,M,Gold,2
123370,M,None,1
123372,M,None,1
123373,M,Bronze,3
123374,M,None,2
123375,M,None,1
123376,M,None,1
123377,M,None,1
123378,M,None,4
123379,M,None,1
12338,M,Bronze,1
123380,F,None,1
123381,F,Gold,3
123382,M,None,1
123383,F,None,3
123384,M,None,1
123385,M,None,1
123386,F,Silver,2
123387,M,None,1
123388,M,None,2
123389,F,None,2
12339,M,None,2
123390,M,Silver,1
123391,M,None,1
123392,M,None,2
123393,F,None,1
123395,F,None,1
123396,M,None,1
123397,F,None,1
123398,M,None,3
123399,M,None,2
1234,F,None,3
12340,M,None,1
123400,M,None,2
123401,F,None,1
123402,F,None,1
123403,M,None,1
123404,F,None,1
123405,M,None,3
123406,M,Silver,3
123407,M,Bronze,3
123409,F,None,1
12341,M,None,3
123410,M,None,1
123411,M,Gold,3
123412,M,None,1
123413,M,None,2
123414,M,None,1
123415,M,None,1
123416,M,None,1
123417,M,None,2
123419,M,None,1
12342,M,None,1
123420,M,None,1
123421,M,Silver,1
123422,M,None,1
123423,F,None,1
123424,M,None,2
123425,M,None,2
123426,M,Silver,2
123427,F,None,1
123428,M,None,1
123429,M,None,2
12343,M,Silver,2
123430,M,None,2
123431,M,Bronze,2
123432,F,None,2
123433,F,None,4
123434,M,Bronze,1
123435,F,None,1
123436,M,None,2
123437,M,Gold,1
123438,F,None,2
123439,M,None,1
12344,M,None,1
123440,F,Bronze,1
123441,F,None,1
123442,F,None,1
123443,M,None,4
123444,F,None,2
123445,M,None,1
123446,F,None,1
123447,M,None,3
123448,F,Silver,1
123449,F,Gold,1
12345,F,None,1
123450,M,None,1
123451,M,None,1
123452,F,None,1
123453,M,None,2
123454,F,None,2
123455,M,None,2
123456,M,None,1
123457,M,None,2
123458,M,None,1
123459,M,None,2
12346,M,None,2
123460,F,None,1
123461,M,None,1
123462,F,None,1
123463,M,None,1
123464,M,Bronze,3
123465,M,None,1
123466,M,Bronze,3
123467,M,Gold,2
123468,F,None,1
12347,M,None,1
123470,F,None,1
123471,M,Bronze,3
123472,F,None,2
123473,M,Gold,2
123474,M,None,1
123475,M,None,2
123476,M,None,3
123477,F,None,1
123478,M,Bronze,2
123479,M,None,1
12348,F,None,1
123480,M,None,2
123481,M,None,1
123482,M,None,1
123483,M,None,1
123484,F,Silver,1
123485,M,None,1
123486,F,None,1
123487,F,None,1
123488,M,None,1
123489,M,None,1
12349,F,None,1
123490,M,None,1
123491,M,None,2
123492,M,None,2
123493,M,None,1
123494,M,Gold,1
123495,M,Silver,1
123496,F,None,2
123497,M,None,3
123498,M,None,1
123499,M,Gold,2
1235,M,None,1
12350,M,None,2
123500,M,None,1
123501,M,Bronze,1
123502,M,None,1
123503,M,None,1
123506,M,None,1
123507,M,None,2
123508,M,None,1
123509,M,None,1
12351,M,None,2
123510,M,None,1
123511,M,None,1
123512,M,Gold,1
123513,F,Gold,2
123514,M,Gold,1
123515,M,None,3
123516,F,None,1
123517,M,None,1
123518,F,Silver,2
123519,M,Silver,1
12352,M,None,2
123520,M,None,2
123521,M,None,1
123522,M,None,2
123523,M,Bronze,2
123524,M,None,2
123525,F,None,1
123526,M,None,1
123527,F,None,1
123528,M,None,2
123529,F,None,1
12353,M,Silver,1
123530,F,None,1
123531,M,None,1
123532,F,None,1
123533,F,None,3
123534,M,Gold,3
123535,F,None,1
123536,M,None,1
123537,M,None,1
123538,M,None,3
123539,M,None,1
12354,F,None,1
123540,M,None,1
123541,M,Silver,1
123542,F,None,1
123543,F,None,1
123544,F,None,1
123545,M,None,1
123547,M,None,1
123548,F,None,1
123549,F,None,2
12355,F,None,1
123550,M,None,1
123551,F,None,3
123552,M,Silver,3
123553,M,Silver,4
123554,M,None,2
123555,M,None,1
123556,M,None,1
123557,F,Silver,1
123558,M,None,1
123559,M,None,1
12356,F,None,1
123560,M,None,3
123561,M,None,1
123562,M,None,2
123563,M,None,1
123564,M,None,1
123565,M,None,1
123566,M,Gold,1
123567,M,Silver,2
123568,M,None,1
123569,F,None,1
12357,M,None,2
123570,F,None,3
123571,F,None,2
123572,M,Gold,2
123573,M,Bronze,3
123574,F,Silver,1
123575,F,None,2
123576,M,None,1
123577,F,None,1
123578,F,None,3
123579,M,None,1
12358,M,Bronze,1
123580,M,None,2
123581,F,None,2
123582,M,None,2
123583,M,None,1
123584,M,None,1
123585,M,None,1
123586,F,Silver,2
123587,F,None,3
123588,F,None,3
123589,M,Bronze,2
12359,M,None,1
123590,M,Silver,3
123591,M,None,1
123592,M,None,1
123593,M,None,1
123594,M,None,1
123595,M,Gold,1
123596,M,None,2
123597,M,None,1
123598,M,None,1
123599,M,None,1
1236,M,None,2
12360,M,None,2
123600,F,None,1
123601,F,Bronze,2
123602,F,Bronze,3
123603,M,None,1
123604,M,None,1
123605,F,None,1
123606,M,None,4
123607,F,Silver,1
123608,F,None,1
123609,M,None,1
12361,M,None,2
123610,M,None,1
123611,M,Bronze,1
123612,M,None,2
123613,F,None,1
123614,M,None,2
123615,M,None,1
123616,M,Gold,2
123617,F,Bronze,1
123618,M,None,1
123619,M,None,2
12362,M,None,2
123620,M,None,1
123621,F,None,1
123622,M,None,1
123623,M,None,1
123624,M,None,1
123625,M,Bronze,1
123626,M,None,1
123627,M,None,2
123628,M,Bronze,3
123629,M,None,1
12363,M,None,2
123630,F,None,1
123631,M,None,1
123632,M,Silver,1
123633,M,None,2
123634,F,Bronze,1
123635,M,None,2
123636,F,None,2
123637,M,Bronze,1
123638,F,Silver,2
123639,F,None,1
12364,M,None,1
123640,M,Gold,3
123641,M,Gold,2
123642,F,None,1
123643,M,Silver,1
123644,M,None,1
123645,M,None,1
123647,M,Gold,3
123648,M,Gold,1
123649,M,None,1
12365,M,None,1
123650,M,None,1
123651,M,Silver,2
123652,M,None,3
123653,M,None,1
123654,M,None,1
123655,M,None,1
123656,M,Gold,1
123657,M,None,1
123658,M,None,1
123659,F,None,1
123660,M,None,1
123661,M,Silver,1
123662,M,Silver,2
123663,F,None,1
123664,F,None,3
123665,M,None,1
123666,M,None,1
123667,M,None,1
123669,F,None,1
12367,M,None,1
123670,M,None,1
123671,M,Gold,1
123672,M,None,1
123673,M,None,1
123674,M,None,2
123675,F,None,1
123676,F,None,1
123677,F,None,1
123678,M,None,1
123679,M,None,1
12368,M,None,1
123680,M,None,1
123681,M,None,1
123683,M,None,1
123684,M,None,1
123685,M,None,1
123686,F,None,2
123687,M,None,1
123688,M,Bronze,1
123689,M,None,1
12369,F,None,1
123690,M,Bronze,2
123691,F,Bronze,1
123692,F,Bronze,2
123693,M,None,1
123694,M,Silver,1
123695,M,None,1
123696,M,None,1
123697,M,None,1
123698,M,None,1
123699,F,None,1
1237,M,None,2
12370,F,None,1
123700,M,None,2
123701,F,None,2
123702,M,None,1
123704,M,None,4
123706,M,None,1
123707,M,None,1
123708,M,None,1
123709,M,None,2
12371,M,None,2
123710,F,Gold,4
123711,M,None,1
123712,M,None,1
123713,M,None,1
123714,F,None,2
123715,M,Gold,3
123716,M,None,2
123717,M,None,1
123718,M,None,1
123719,F,None,1
12372,M,None,1
123720,F,None,1
123721,M,None,2
123722,M,None,1
123723,M,None,2
123724,F,None,1
123725,F,None,1
123726,M,None,1
123727,M,None,1
123728,M,Gold,1
12373,F,None,1
123730,F,None,1
123731,M,None,1
123732,M,None,1
123733,F,None,2
123734,M,Bronze,1
123735,M,None,1
123736,M,None,1
123737,M,None,1
123738,M,None,1
123739,M,None,1
12374,M,None,1
123740,M,None,1
123741,F,None,3
123742,M,Silver,1
123743,M,None,2
123744,M,None,1
123745,F,None,2
123746,M,None,2
123747,M,None,1
123748,M,None,1
123749,M,None,1
123750,M,None,1
123751,M,None,1
123752,M,None,1
123755,F,None,2
123756,F,None,1
123757,M,Bronze,2
123758,M,None,1
123759,M,Gold,2
12376,F,None,2
123760,M,None,1
123761,M,None,1
123762,M,None,1
123763,M,Silver,1
123764,M,None,1
123765,M,None,1
123766,M,None,1
123767,M,None,1
123768,M,None,1
123769,M,None,1
12377,M,Gold,1
123770,M,None,1
123773,M,None,1
123774,M,None,1
123775,M,None,1
123776,M,Silver,1
123777,M,None,1
123778,M,None,1
123779,F,None,2
12378,F,None,2
123780,F,None,1
123781,M,None,1
123782,F,None,2
123783,M,None,2
123784,F,None,1
123785,F,None,1
123786,F,None,1
123787,M,None,1
123788,M,Bronze,3
123789,M,None,1
12379,M,None,2
123790,M,Gold,1
123792,F,None,1
123793,M,Silver,1
123794,F,Gold,2
123795,M,None,1
123797,M,None,1
123798,M,Silver,1
123799,M,None,1
123800,M,None,1
123801,M,None,3
123802,F,None,1
123803,M,None,1
123804,M,None,2
123805,M,None,1
123806,M,None,2
123807,M,None,1
123808,F,None,1
123809,M,None,1
12381,M,None,1
123810,M,None,1
123811,M,Bronze,1
123812,M,None,1
123813,M,None,1
123814,M,None,1
123815,F,None,1
123816,M,Gold,3
123817,M,None,1
123818,M,None,1
123819,M,None,2
12382,M,Gold,3
123820,M,None,1
123821,M,None,1
123822,M,None,1
123823,F,None,2
123824,M,None,1
123825,M,None,1
123826,M,Gold,1
123827,M,Bronze,2
123828,M,None,1
123829,F,None,1
12383,M,None,1
123830,M,None,3
123831,M,None,1
123832,M,None,1
123833,F,None,1
123834,M,None,1
123835,M,None,1
123836,M,None,2
123837,M,None,3
123838,M,None,2
123839,M,None,1
123840,M,None,1
123841,M,None,1
123842,M,Bronze,2
123843,M,None,1
123844,M,None,1
123846,M,None,2
123847,F,None,1
123848,M,None,1
123849,F,None,1
12385,F,None,2
123851,M,None,1
123852,M,None,1
123853,F,None,1
123854,M,None,1
123856,M,None,2
123857,F,Gold,3
123858,M,None,1
12386,F,None,1
123860,M,None,1
123861,M,Gold,5
123862,F,Bronze,5
123863,M,None,1
123864,M,None,1
123865,F,Bronze,2
123866,M,Silver,2
123867,M,Gold,3
123868,M,None,3
123869,M,None,1
12387,M,None,1
123870,M,None,1
123871,F,Bronze,1
123872,F,None,1
123873,M,Bronze,3
123876,M,None,1
123877,M,None,1
123878,F,None,2
123879,F,None,1
12388,M,None,1
123880,M,None,1
123881,F,None,1
123882,M,None,1
123883,M,None,1
123884,M,None,1
123885,F,Bronze,2
123886,M,None,1
123887,M,None,1
123888,M,None,1
123889,M,Gold,1
12389,M,None,2
123890,M,None,1
123891,M,None,1
123892,F,None,2
123893,F,None,1
123894,M,None,3
123895,M,None,1
123896,M,None,1
123897,M,Bronze,2
123898,M,Gold,1
123899,M,None,1
1239,M,None,1
12390,M,None,1
123900,M,None,1
123901,M,None,1
123902,M,None,1
123903,M,None,1
123904,M,Bronze,1
123905,F,None,1
123906,M,None,1
123907,M,None,2
123908,M,None,2
123909,M,None,1
12391,F,None,2
123910,M,None,1
123911,M,None,1
123912,M,None,1
123913,M,None,1
123914,M,None,1
123915,M,None,2
123916,M,Silver,3
123917,F,Bronze,6
123918,F,None,2
123919,M,None,1
12392,M,None,2
123920,F,None,2
123921,M,None,2
123922,M,None,1
123923,M,None,1
123924,M,None,1
123925,F,Bronze,1
123926,M,None,2
123927,M,None,1
123928,M,None,1
123929,M,None,1
12393,F,None,1
123930,M,None,3
123931,M,None,1
123932,M,None,1
123933,M,None,1
123934,M,Gold,3
123935,M,None,1
123936,M,None,1
123937,F,None,1
123938,M,Gold,1
123939,M,None,1
12394,F,None,2
123940,M,None,1
123941,F,None,1
123942,M,None,1
123943,F,Silver,1
123944,M,None,1
123945,F,None,1
123946,F,None,1
123948,F,None,1
123949,M,None,1
12395,F,None,1
123950,M,None,1
123951,M,None,1
123952,M,None,1
123953,F,Bronze,3
123954,F,None,1
123955,M,None,2
123956,M,None,2
123957,M,None,1
123958,M,Gold,1
123959,M,Gold,2
12396,M,None,1
123960,M,None,1
123962,M,None,1
123963,M,None,1
123964,M,None,2
123965,F,None,1
123966,M,None,1
123967,M,None,3
123968,M,None,1
123969,F,None,1
12397,M,None,1
123970,F,None,1
123971,M,None,1
123972,F,None,1
123973,M,None,1
123974,M,None,2
123975,M,None,1
123976,M,None,1
123977,F,None,1
123978,M,Silver,1
123979,M,None,1
12398,M,None,2
123980,F,Gold,1
123981,F,None,1
123982,M,None,1
123983,M,None,2
123984,F,None,1
123985,F,Gold,2
123986,F,None,1
123987,M,Bronze,1
123988,M,None,1
123989,M,None,1
12399,F,Gold,2
123990,M,None,1
123991,M,None,1
123992,M,Gold,3
123993,M,None,2
123994,M,None,1
123995,M,None,1
123996,M,None,1
123997,F,None,1
123998,M,None,1
123999,F,Bronze,2
124,M,None,1
1240,F,None,2
12400,M,None,1
124000,M,None,1
124001,M,None,1
124002,M,Gold,1
124003,M,None,3
124004,M,None,2
124005,M,None,4
124006,F,None,1
124007,M,None,1
124008,M,None,3
124009,F,None,2
12401,F,None,1
124010,F,None,2
124011,M,None,1
124012,M,None,1
124013,M,Bronze,3
124014,M,None,2
124015,M,None,1
124016,F,None,1
124017,F,None,1
124018,F,None,1
124019,F,None,1
12402,F,None,1
124020,F,None,1
124021,F,None,1
124022,F,None,1
124023,M,None,1
124024,F,Gold,1
124025,M,None,1
124026,M,None,1
124027,M,None,1
124028,M,None,1
124029,M,None,1
124030,M,None,1
124031,M,Silver,2
124032,M,Silver,3
124033,M,None,1
124034,M,None,1
124035,F,None,1
124036,M,None,1
124037,M,None,1
124038,M,None,5
124039,M,None,1
12404,F,None,1
124040,F,None,1
124042,M,None,1
124043,F,None,1
124044,M,None,2
124046,M,Bronze,1
124047,M,None,1
124048,M,None,1
124049,M,None,2
12405,F,None,1
124050,M,None,2
124051,M,Silver,1
124053,M,None,1
124054,M,None,1
124055,M,None,1
124056,M,None,1
124057,M,None,1
124058,M,None,1
124059,M,None,1
12406,M,None,1
124060,F,None,2
124061,F,None,1
124063,M,None,2
124064,M,None,1
124065,F,None,1
124066,M,None,1
124067,M,None,1
124068,M,None,2
124069,M,None,1
12407,M,None,1
124070,F,None,1
124071,F,None,1
124072,M,Bronze,1
124073,M,None,1
124074,M,None,2
124075,M,None,1
124076,M,None,1
124077,M,None,2
124078,M,None,2
124079,M,None,2
12408,M,Gold,2
124080,M,Gold,1
124081,M,None,1
124082,M,None,1
124084,M,None,1
124085,M,None,2
124086,M,None,1
124087,M,Gold,1
124088,M,None,1
124089,M,Gold,2
12409,M,None,1
124090,M,None,1
124091,F,None,1
124092,F,None,1
124093,M,Bronze,2
124094,M,None,1
124095,M,Silver,1
124096,M,Bronze,1
124097,M,None,2
124098,M,None,1
124099,F,None,1
1241,M,None,1
12410,F,None,1
124100,F,None,1
124101,F,None,1
124102,F,Gold,2
124103,F,None,1
124104,F,None,4
124107,F,None,1
124108,F,None,1
124109,M,None,1
12411,M,None,1
124110,M,None,1
124111,M,None,1
124112,M,None,1
124113,M,None,1
124114,M,Silver,1
124115,M,Silver,1
124116,M,None,1
124117,M,None,3
124118,M,None,1
124119,M,None,4
12412,M,Gold,1
124120,M,None,2
124121,F,None,2
124122,M,None,2
124124,M,Bronze,1
124125,M,None,1
124126,M,None,1
124127,M,None,2
124128,M,None,1
124129,M,Silver,1
12413,M,None,1
124130,F,None,1
124131,F,None,2
124132,M,None,1
124133,M,None,1
124134,M,None,1
124135,M,None,1
124136,M,None,1
124138,M,None,1
124139,M,None,3
12414,M,None,1
124140,M,None,2
124141,M,None,1
124142,F,None,2
124143,F,Bronze,3
124144,M,None,1
124145,M,None,1
124146,F,Silver,4
124147,M,None,2
124148,M,Bronze,2
124149,M,None,2
12415,F,None,1
124150,M,None,1
124152,M,None,2
124153,F,Gold,3
124154,M,None,1
124155,M,None,1
124156,M,Gold,5
124157,M,None,1
124159,F,None,1
12416,M,None,1
124160,M,None,1
124161,M,Silver,2
124162,M,Gold,2
124163,M,None,1
124164,F,Silver,1
124165,F,None,1
124166,M,None,1
124167,M,None,1
124168,M,None,1
124169,M,None,1
124170,M,None,1
124171,M,None,1
124172,M,Bronze,3
124173,M,None,1
124174,M,None,1
124177,F,None,1
124178,M,None,1
124179,M,None,1
12418,M,None,1
124180,F,Gold,1
124181,M,None,1
124182,M,None,2
124183,F,None,1
124184,M,None,2
124185,F,Gold,1
124186,M,None,1
124187,M,None,2
124188,M,None,2
124189,M,None,1
12419,M,None,1
124191,F,None,1
124192,F,Silver,3
124193,M,Bronze,1
124194,M,None,1
124195,F,None,2
124197,M,None,1
124198,M,None,1
124199,M,None,1
1242,F,None,1
12420,M,None,1
124200,F,None,2
124201,M,None,1
124202,M,None,2
124203,F,None,1
124204,M,Bronze,1
124205,M,None,3
124206,M,None,1
124207,M,Silver,2
124208,M,None,1
124209,M,None,1
12421,F,None,3
124210,M,None,1
124211,M,None,1
124212,M,None,2
124213,M,Bronze,1
124214,F,None,1
124215,M,None,1
124216,M,None,1
124217,M,Silver,2
124218,M,None,1
124219,M,None,3
12422,M,None,1
124220,M,Gold,1
124221,M,None,1
124222,M,None,1
124223,M,None,2
124225,M,None,1
124226,M,None,1
124227,M,Gold,1
124228,M,None,1
124229,M,None,2
12423,F,None,1
124230,M,None,1
124231,M,Silver,1
124234,M,None,1
124235,M,None,1
124236,M,None,1
124237,M,None,1
124238,F,None,2
124239,M,None,1
124240,M,None,1
124241,M,Silver,1
124242,M,None,1
124245,M,None,3
124246,M,None,1
124247,M,Gold,2
124248,M,None,1
124249,M,Gold,3
12425,M,None,2
124251,F,None,1
124252,M,Bronze,1
124253,M,Bronze,1
124254,M,None,1
124255,F,Bronze,2
124256,M,None,1
124257,M,None,2
12426,F,None,1
124261,M,None,1
124262,M,None,1
124263,M,Silver,1
124265,M,None,1
124266,M,None,1
124267,M,None,1
124269,F,None,1
12427,M,None,1
124270,F,None,1
124271,M,None,1
124272,F,None,1
124274,F,None,2
124275,M,None,2
124276,M,None,1
124277,M,Gold,5
124278,M,None,1
124279,M,Bronze,2
12428,F,None,1
124280,M,None,1
124281,M,None,1
124283,M,None,1
124284,M,None,1
124285,M,None,1
124286,M,None,2
124287,F,None,1
124288,M,None,1
12429,M,None,1
124290,F,None,1
124291,M,Bronze,1
124292,F,Gold,2
124293,M,None,1
124294,M,None,1
124295,M,None,2
124296,F,Gold,1
124297,M,None,1
124298,M,Gold,2
124299,M,None,1
1243,M,None,1
12430,M,None,4
124300,M,Bronze,2
124301,M,None,2
124303,M,Bronze,1
124304,M,None,2
124305,M,None,1
124306,F,Bronze,2
124307,F,Gold,1
124308,M,None,1
124309,M,None,1
12431,M,None,2
124310,M,Silver,1
124311,M,None,2
124312,M,None,1
124313,M,None,2
124314,F,None,1
124315,M,None,2
124316,M,None,1
124319,M,None,1
12432,M,None,1
124320,M,None,1
124321,M,None,1
124322,M,Bronze,1
124323,F,None,2
124324,M,None,1
124325,M,Silver,1
124326,M,None,3
124327,M,None,2
124328,M,None,2
12433,M,Bronze,2
124330,M,None,1
124331,F,Gold,1
124332,F,None,3
124333,M,None,1
124334,M,None,1
124335,M,Gold,3
124336,M,Gold,4
124337,F,None,1
124338,M,None,1
12434,F,None,1
124340,M,None,2
124341,M,None,1
124342,F,Silver,2
124343,M,None,3
124344,M,Silver,1
124345,M,None,2
124346,F,Gold,1
124347,M,None,1
124348,M,Gold,3
124349,M,None,1
12435,M,None,1
124350,M,None,1
124352,M,None,2
124353,M,None,1
124354,M,None,1
124355,M,None,1
124356,M,None,1
124357,M,Bronze,3
124358,M,None,2
124359,M,None,1
12436,F,None,1
124360,F,Bronze,1
124363,M,Bronze,1
124364,F,None,1
124365,M,None,1
124366,M,None,1
124367,M,None,1
124368,M,Bronze,1
124369,M,None,1
12437,M,Bronze,5
124370,F,None,1
124371,M,None,1
124372,M,None,1
124376,M,None,1
124377,F,None,1
124378,M,None,1
124379,F,None,1
12438,M,None,1
124380,M,None,1
124381,M,None,1
124382,M,None,1
124383,M,Silver,2
124384,M,Silver,1
124385,F,None,2
124386,M,Silver,3
124387,M,None,1
124388,F,Gold,1
124389,F,Silver,1
12439,F,None,1
124390,M,None,1
124391,F,None,1
124393,F,None,1
124394,F,Gold,3
124395,M,None,1
124396,F,None,1
124397,M,None,1
124398,M,Bronze,3
124399,M,None,1
1244,M,None,1
12440,M,Bronze,1
124400,M,None,1
124401,M,None,1
124402,F,None,1
124403,M,None,1
124404,M,None,1
124405,F,None,1
124406,M,None,1
124407,F,None,2
124408,F,None,1
124409,M,None,1
12441,F,None,1
124410,M,None,1
124411,M,None,2
124412,M,Silver,2
124413,F,None,1
124414,M,None,2
124415,F,None,2
124416,M,None,1
124417,M,None,3
124418,M,None,1
124419,F,None,1
12442,F,Silver,1
124420,F,None,1
124421,M,None,1
124422,F,Gold,1
124423,M,None,1
124424,F,None,1
124426,M,None,2
124427,M,Gold,2
124428,M,Bronze,1
124429,M,None,1
12443,M,Gold,4
124430,M,None,3
124431,F,Silver,2
124432,M,None,1
124433,M,Gold,3
124434,M,None,1
124436,M,None,1
124437,M,None,1
124438,F,None,1
124439,M,None,1
12444,M,Gold,1
124440,M,None,1
124441,M,None,1
124442,M,Bronze,1
124443,M,None,1
124444,F,None,1
124445,M,None,1
124446,M,None,1
124447,M,None,1
124448,M,None,1
12445,M,None,1
124451,F,None,2
124453,M,None,1
124454,M,None,2
124455,M,None,1
124456,F,Silver,2
124458,M,None,1
124459,F,None,1
12446,M,None,1
124460,M,Silver,1
124461,F,Gold,1
124462,M,None,1
124463,F,None,1
124464,M,Silver,1
124465,F,None,2
124466,F,None,1
124467,F,None,1
124468,M,None,1
124469,F,None,2
12447,M,None,1
124470,M,None,2
124471,M,None,1
124472,M,Silver,2
124473,M,None,1
124474,M,None,1
124475,M,None,1
124476,F,None,1
124477,M,None,2
124479,M,None,1
12448,M,Gold,1
124480,M,None,1
124481,F,None,1
124482,M,Silver,1
124483,M,Gold,2
124485,M,None,2
124486,M,None,1
124487,M,None,1
124488,M,None,1
124489,M,None,1
12449,F,None,1
124490,M,None,2
124491,F,None,1
124492,M,Silver,2
124493,M,Gold,3
124494,F,None,1
124495,M,Gold,1
124496,F,None,1
124497,M,None,1
124498,M,None,1
124499,M,Bronze,3
1245,M,None,1
12450,M,None,1
124500,F,Bronze,2
124501,F,Bronze,1
124503,M,None,1
124504,M,None,1
124505,M,None,1
124506,F,None,1
124507,M,None,1
124508,M,None,1
124509,M,Bronze,2
12451,M,None,1
124510,M,None,1
124511,M,Gold,3
124512,F,None,1
124513,M,None,1
124514,F,None,1
124515,M,None,1
124516,M,None,1
124517,M,None,3
124518,M,Gold,1
124519,F,None,1
12452,F,None,1
124520,F,None,2
124521,M,None,1
124522,M,None,1
124523,M,None,1
124524,M,None,1
124525,M,Bronze,1
124526,M,None,1
124527,M,None,1
124528,F,None,1
124529,M,Silver,1
12453,M,None,1
124530,M,None,1
124531,F,Silver,1
124532,M,None,3
124533,M,None,1
124534,M,None,1
124535,M,None,1
124537,M,None,1
124538,M,None,1
124539,F,None,1
12454,M,None,1
124540,F,Gold,2
124541,M,None,1
124542,F,None,1
124543,M,None,1
124545,M,Silver,1
124546,M,None,3
124547,M,None,2
124548,F,None,1
124549,F,None,1
12455,M,None,1
124551,M,Bronze,1
124552,F,None,1
124553,M,None,2
124554,F,Bronze,1
124556,M,None,1
124557,M,Bronze,2
124558,F,None,1
124559,M,None,4
12456,M,None,1
124560,M,None,1
124562,M,None,1
124563,F,Gold,2
124564,M,None,1
124565,M,None,1
124566,M,None,1
124567,M,None,1
124568,F,None,1
124569,M,None,1
12457,M,None,2
124570,M,Gold,1
124572,M,None,1
124573,M,None,1
124574,F,None,1
124575,F,Bronze,1
124576,F,None,1
124577,M,None,1
124578,F,None,2
124579,F,None,2
12458,M,None,1
124580,M,None,1
124581,M,None,1
124582,M,None,1
124583,F,Bronze,3
124584,F,Gold,3
124585,F,None,1
124586,F,None,1
124587,M,Bronze,2
124588,M,None,1
124589,M,None,1
12459,M,None,1
124590,M,None,1
124591,M,None,1
124592,M,Gold,1
124593,M,None,1
124594,M,None,1
124595,M,None,3
